1	5294
2	9100
3	1552
4	3021
5	659
6	6156
7	1526
8	2322
9	5257
10	6924
11	8207
12	3820
13	2062
14	5371
15	4426
16	7599
17	6230
18	576
19	4648
20	4182
21	4859
22	1485
23	1681
24	1168
25	8268
26	5918
27	6765
28	3872
29	2085
30	2520
31	693
32	8084
33	7599
34	6411
35	164
36	2325
37	9010
38	6313
39	7858
40	3678
41	3143
42	3451
43	6907
44	215
45	2445
46	8686
47	3399
48	8515
49	5267
50	4661
51	182
52	5523
53	7599
54	2968
55	4103
56	1553
57	758
58	9010
59	2343
60	3928
61	7599
62	3310
63	8465
64	3535
65	2306
66	2447
67	5371
68	5152
69	2038
70	3123
71	9278
72	2276
73	547
74	5474
75	3333
76	3961
77	4715
78	5892
79	1893
80	7206
81	2008
82	2769
83	1321
84	6238
85	7599
86	1627
87	5568
88	4211
89	2123
90	2061
91	9249
92	8896
93	8925
94	7066
95	4305
96	6919
97	7427
98	6911
99	8761
100	6745
101	1409
102	8116
103	7599
104	1148
105	845
106	5010
107	7138
108	4661
109	8702
110	5671
111	2141
112	8300
113	2916
114	466
115	243
116	1378
117	3333
118	2062
119	5745
120	4859
121	5521
122	7599
123	1168
124	8531
125	215
126	164
127	7599
128	4754
129	8029
130	7599
131	7537
132	1625
133	9100
134	5474
135	4447
136	7599
137	6581
138	7616
139	3490
140	9267
141	2753
142	1071
143	4126
144	3685
145	2447
146	4706
147	2061
148	976
149	3333
150	4265
151	1115
152	6368
153	2872
154	8570
155	854
156	2466
157	5119
158	4940
159	4250
160	3002
161	732
162	3062
163	6144
164	1659
165	9100
166	1662
167	3577
168	5474
169	5197
170	7599
171	458
172	5587
173	2062
174	5928
175	7599
176	6096
177	31
178	1360
179	4268
180	555
181	1235
182	3276
183	7599
184	7221
185	1988
186	4478
187	2973
188	408
189	435
190	2142
191	5152
192	1771
193	7060
194	3645
195	1657
196	7547
197	6922
198	972
199	5828
200	5474
201	9
202	2251
203	8473
204	3751
205	2823
206	3036
207	7599
208	7776
209	1128
210	1351
211	6157
212	2731
213	5748
214	2318
215	1526
216	5694
217	3823
218	5283
219	7498
220	8401
221	8297
222	468
223	3036
224	8619
225	1793
226	8326
227	4103
228	3036
229	1777
230	2540
231	200
232	1025
233	741
234	5909
235	1699
236	5723
237	7599
238	8210
239	7599
240	3036
241	9154
242	5701
243	3956
244	1935
245	1066
246	7129
247	4044
248	956
249	4383
250	2936
251	2380
252	8199
253	8543
254	6433
255	8324
256	86
257	4697
258	7775
259	4103
260	4986
261	1639
262	7553
263	4315
264	7639
265	8999
266	7032
267	3973
268	7865
269	268
270	7599
271	1382
272	4242
273	5254
274	6297
275	5204
276	7157
277	3269
278	6126
279	1584
280	5765
281	3141
282	6345
283	981
284	8399
285	7129
286	8203
287	6238
288	2631
289	3496
290	1993
291	1947
292	2709
293	8266
294	5636
295	7577
296	7599
297	5334
298	498
299	2409
300	3143
301	2702
302	8156
303	7599
304	7904
305	4801
306	3970
307	49
308	4124
309	5425
310	4274
311	2142
312	7395
313	2136
314	328
315	3225
316	5330
317	2222
318	7129
319	2278
320	454
321	5734
322	7486
323	5254
324	3245
325	3925
326	35
327	3404
328	622
329	7189
330	3520
331	7599
332	2751
333	3266
334	8154
335	3455
336	3308
337	4788
338	150
339	9048
340	1963
341	796
342	2127
343	2281
344	632
345	6502
346	4555
347	3310
348	4621
349	8596
350	4859
351	5529
352	376
353	450
354	8261
355	5295
356	2126
357	7056
358	2788
359	3187
360	8451
361	3187
362	2904
363	4182
364	7104
365	4859
366	3709
367	2956
368	2778
369	5252
370	4983
371	2136
372	57
373	9001
374	5171
375	9168
376	3116
377	6918
378	5622
379	5503
380	1690
381	7707
382	2527
383	33
384	2155
385	732
386	8534
387	2366
388	1781
389	154
390	9146
391	6783
392	2447
393	127
394	2061
395	7599
396	5474
397	1140
398	5700
399	7726
400	447
401	3769
402	2380
403	127
404	6941
405	6238
406	5339
407	40
408	6308
409	4818
410	1351
411	2439
412	8988
413	8859
414	9100
415	4443
416	9100
417	7599
418	6644
419	3557
420	5474
421	6688
422	5878
423	414
424	3148
425	6232
426	7225
427	9005
428	3402
429	1197
430	468
431	7660
432	458
433	4022
434	7604
435	5094
436	7129
437	3310
438	598
439	4515
440	8784
441	7599
442	5334
443	7953
444	2046
445	4405
446	7599
447	3052
448	8528
449	4174
450	3765
451	2431
452	8299
453	7992
454	7056
455	3947
456	6630
457	5351
458	6253
459	6122
460	1670
461	5006
462	2560
463	766
464	3520
465	5723
466	7636
467	5010
468	1526
469	4323
470	1666
471	2214
472	622
473	8975
474	9
475	2962
476	7599
477	5399
478	598
479	3534
480	8003
481	2858
482	2312
483	3751
484	1415
485	1282
486	8399
487	6586
488	7599
489	2061
490	1708
491	2685
492	7599
493	7992
494	7599
495	3765
496	3090
497	8528
498	7599
499	5695
500	4049
501	598
502	9
503	3687
504	27
505	598
506	2000
507	3052
508	9020
509	6374
510	361
511	5560
512	5263
513	2008
514	118
515	6084
516	5864
517	200
518	1828
519	4177
520	2234
521	4818
522	5173
523	123
524	1963
525	877
526	598
527	9140
528	3854
529	2061
530	7657
531	388
532	601
533	458
534	7599
535	2927
536	678
537	1494
538	8751
539	8806
540	2947
541	1591
542	7056
543	672
544	3036
545	7797
546	207
547	2232
548	8570
549	388
550	4103
551	7732
552	2396
553	7599
554	2061
555	4661
556	804
557	7599
558	7599
559	8268
560	8803
561	7599
562	5504
563	8139
564	7924
565	8665
566	3925
567	530
568	5267
569	302
570	22
571	6517
572	1325
573	8528
574	8512
575	3713
576	7599
577	1635
578	4035
579	8621
580	4661
581	7129
582	1022
583	7905
584	4100
585	6334
586	4621
587	1577
588	7124
589	3431
590	3495
591	2711
592	8639
593	677
594	1264
595	1133
596	7335
597	3108
598	8794
599	7599
600	1775
601	2778
602	3487
603	3549
604	8324
605	1853
606	1894
607	8458
608	3745
609	2996
610	4621
611	5585
612	4537
613	6056
614	4153
615	450
616	5334
617	9253
618	6620
619	5875
620	1615
621	6390
622	2561
623	5105
624	7272
625	8856
626	981
627	5748
628	6665
629	3379
630	7190
631	207
632	1768
633	406
634	2534
635	879
636	3332
637	6924
638	6184
639	3165
640	959
641	7992
642	127
643	5307
644	7599
645	1116
646	4603
647	2709
648	7129
649	8682
650	7726
651	5254
652	3372
653	5690
654	7618
655	4940
656	3207
657	94
658	1948
659	6856
660	6329
661	2155
662	1262
663	2690
664	7599
665	5334
666	6957
667	5748
668	1900
669	3675
670	2447
671	1560
672	94
673	95
674	7615
675	4848
676	9
677	2868
678	4750
679	2693
680	5518
681	7469
682	7599
683	5470
684	7286
685	3971
686	3927
687	6934
688	6880
689	3692
690	874
691	2596
692	2520
693	6313
694	4940
695	9279
696	1848
697	8049
698	3143
699	2339
700	7599
701	2267
702	735
703	9100
704	7721
705	4618
706	1904
707	4651
708	4746
709	7443
710	6278
711	3146
712	4574
713	1705
714	1138
715	4663
716	874
717	5219
718	6160
719	1526
720	5469
721	7599
722	1225
723	7200
724	541
725	684
726	874
727	9001
728	8113
729	3820
730	6368
731	2016
732	2380
733	62
734	6056
735	5474
736	2062
737	3531
738	6374
739	5700
740	3385
741	4661
742	6342
743	7391
744	874
745	7599
746	4074
747	8293
748	1018
749	7599
750	2015
751	2221
752	7384
753	5765
754	7599
755	2332
756	4315
757	7599
758	2303
759	744
760	7721
761	1694
762	2839
763	5152
764	1192
765	4150
766	1351
767	1834
768	2474
769	2039
770	2865
771	6957
772	4760
773	5152
774	1824
775	5005
776	1312
777	5152
778	1768
779	6313
780	2534
781	2140
782	2052
783	8972
784	2704
785	2340
786	6135
787	5025
788	7599
789	1945
790	5782
791	7599
792	8332
793	3490
794	4105
795	2553
796	1653
797	3122
798	9071
799	7403
800	1310
801	5326
802	267
803	3498
804	9168
805	5105
806	4655
807	8888
808	7206
809	4811
810	2391
811	2214
812	959
813	1747
814	5608
815	1081
816	302
817	4274
818	3534
819	6857
820	4956
821	2126
822	9168
823	4706
824	7599
825	1905
826	6957
827	1745
828	2976
829	3143
830	539
831	5254
832	976
833	7599
834	6433
835	960
836	4383
837	6818
838	6684
839	8095
840	7599
841	3671
842	150
843	263
844	7319
845	2522
846	2320
847	5938
848	1448
849	5370
850	2617
851	2242
852	4309
853	3891
854	3631
855	7837
856	5700
857	2035
858	938
859	3874
860	2149
861	5560
862	5666
863	7924
864	458
865	1380
866	7019
867	7599
868	3035
869	8428
870	7840
871	4798
872	8292
873	3383
874	3191
875	8540
876	1289
877	3165
878	4309
879	8268
880	1579
881	5729
882	7599
883	5700
884	7599
885	4374
886	2052
887	6266
888	2843
889	4859
890	1105
891	3496
892	7726
893	3976
894	8472
895	7279
896	6474
897	7599
898	8487
899	8458
900	5700
901	8856
902	5474
903	7599
904	9228
905	5474
906	1409
907	4265
908	3409
909	4784
910	2973
911	5521
912	9010
913	8511
914	5370
915	6177
916	7522
917	7053
918	7599
919	1909
920	6238
921	626
922	5048
923	4374
924	4168
925	5771
926	1409
927	3867
928	8391
929	4859
930	7599
931	1768
932	5354
933	7599
934	3873
935	798
936	5694
937	4338
938	6165
939	1326
940	540
941	1657
942	2783
943	3751
944	1367
945	7456
946	5561
947	2016
948	6610
949	66
950	4730
951	7599
952	4029
953	2402
954	9295
955	8928
956	7599
957	1709
958	7331
959	732
960	9100
961	8983
962	482
963	5157
964	647
965	1543
966	4838
967	746
968	5611
969	6010
970	3634
971	5219
972	5
973	2023
974	3931
975	813
976	6592
977	2856
978	6878
979	6958
980	940
981	8207
982	3201
983	4697
984	812
985	3473
986	7599
987	56
988	7599
989	8475
990	7986
991	598
992	2973
993	7599
994	1578
995	6803
996	4352
997	7599
998	1494
999	8481
1000	8857
1001	2062
1002	8856
1003	5668
1004	8014
1005	2083
1006	421
1007	7695
1008	8428
1009	6942
1010	1577
1011	95
1012	5926
1013	1485
1014	2185
1015	4181
1016	589
1017	1945
1018	4071
1019	2062
1020	2441
1021	3698
1022	6683
1023	3483
1024	3166
1025	6230
1026	4412
1027	7590
1028	1526
1029	889
1030	1063
1031	1
1032	4398
1033	6105
1034	7721
1035	2952
1036	8662
1037	3823
1038	4621
1039	3868
1040	3860
1041	3782
1042	934
1043	6238
1044	3507
1045	8659
1046	6187
1047	222
1048	498
1049	7043
1050	1278
1051	8632
1052	598
1053	6915
1054	94
1055	5252
1056	2780
1057	3333
1058	4851
1059	8666
1060	5334
1061	2061
1062	7075
1063	5934
1064	8347
1065	5518
1066	4279
1067	8856
1068	4137
1069	7103
1070	606
1071	5974
1072	2186
1073	7904
1074	5243
1075	2054
1076	1709
1077	3183
1078	5065
1079	1070
1080	6975
1081	3125
1082	2062
1083	3971
1084	568
1085	4105
1086	6274
1087	398
1088	5434
1089	5641
1090	5474
1091	956
1092	874
1093	1025
1094	3203
1095	4859
1096	7262
1097	6238
1098	9108
1099	4466
1100	3149
1101	9172
1102	1075
1103	3405
1104	7542
1105	3874
1106	1560
1107	7599
1108	5010
1109	2480
1110	510
1111	4915
1112	3036
1113	2780
1114	2999
1115	8458
1116	3829
1117	4595
1118	5828
1119	3949
1120	7377
1121	3009
1122	3751
1123	4597
1124	8401
1125	4383
1126	7599
1127	5693
1128	7599
1129	212
1130	2232
1131	5334
1132	6107
1133	2813
1134	2674
1135	7599
1136	3961
1137	6206
1138	8139
1139	3361
1140	933
1141	6345
1142	5356
1143	3404
1144	4864
1145	5168
1146	2380
1147	1398
1148	6296
1149	180
1150	4859
1151	794
1152	2896
1153	2139
1154	5398
1155	1716
1156	4305
1157	386
1158	8723
1159	3751
1160	3060
1161	6107
1162	2773
1163	468
1164	6193
1165	1888
1166	7599
1167	795
1168	491
1169	5905
1170	5252
1171	6261
1172	8540
1173	3046
1174	2014
1175	8445
1176	7599
1177	8478
1178	7599
1179	5864
1180	7815
1181	4189
1182	2052
1183	4885
1184	3495
1185	2780
1186	390
1187	1925
1188	3209
1189	4488
1190	6374
1191	7989
1192	8035
1193	4859
1194	25
1195	5204
1196	7129
1197	7206
1198	2714
1199	8297
1200	3871
1201	7599
1202	4108
1203	5782
1204	3106
1205	2947
1206	2301
1207	1745
1208	5492
1209	7335
1210	3143
1211	4368
1212	1068
1213	3811
1214	3034
1215	8856
1216	3925
1217	8876
1218	7571
1219	220
1220	5066
1221	3973
1222	568
1223	2211
1224	5005
1225	7599
1226	672
1227	2331
1228	4733
1229	1019
1230	1526
1231	2061
1232	3971
1233	5254
1234	6268
1235	1853
1236	458
1237	5075
1238	447
1239	3247
1240	2582
1241	7664
1242	8366
1243	4648
1244	5334
1245	8428
1246	5322
1247	5427
1248	388
1249	3264
1250	5705
1251	302
1252	3507
1253	3036
1254	8515
1255	3383
1256	7599
1257	4340
1258	732
1259	2148
1260	7129
1261	1985
1262	6024
1263	5010
1264	1988
1265	7599
1266	2062
1267	2036
1268	2957
1269	6148
1270	6278
1271	5177
1272	5069
1273	7599
1274	1352
1275	8294
1276	2771
1277	5922
1278	6251
1279	7129
1280	3644
1281	6798
1282	207
1283	398
1284	2002
1285	6082
1286	164
1287	1633
1288	6355
1289	6957
1290	2293
1291	5254
1292	1505
1293	724
1294	2052
1295	8784
1296	5928
1297	4374
1298	3833
1299	4661
1300	4739
1301	1351
1302	7653
1303	3212
1304	7726
1305	956
1306	4103
1307	7599
1308	3333
1309	2234
1310	6787
